# Transit circle observations — USNO 6-inch, Washington D.C.
# Sun observations:  745
# Moon observations: 515
# Total:             1260
# JD range: 2438096.65932 – 2441316.69016
#
# Columns:
#  1  JD_UTC          Julian date (UTC)
#  2  body            S=Sun  M=Moon
#  3  RA   (deg)      right ascension (apparent, of date)
#  4  Dec  (deg)      declination (apparent, of date)
#  5  dist (AU)       geocentric distance (0 = not available)
     2438527.21149  S     48.580583    +18.013597   1.0102990E+00
     2438532.21150  S     53.510512    +19.220342   1.0113690E+00
     2438535.21157  S     56.495129    +19.879597   1.0119620E+00
     2438535.52665  M    170.236921     +9.663683   0.0000000E+00
     2438537.21166  S     58.496138    +20.291097   1.0123400E+00
     2438537.58745  M    194.154567     -0.508747   0.0000000E+00
     2438538.61676  M    205.722392     -5.539381   0.0000000E+00
     2438539.64621  M    217.337437    -10.287775   0.0000000E+00
     2438541.21189  S     62.523562    +21.043225   1.0130660E+00
     2438541.70740  M    241.399421    -18.237575   0.0000000E+00
     2438542.21197  S     63.535812    +21.216567   1.0132400E+00
     2438542.73970  M    254.042308    -21.089900   0.0000000E+00
     2438543.77312  M    267.091758    -22.978339   0.0000000E+00
     2438545.84194  M    293.907375    -23.427797   0.0000000E+00
     2438546.21231  S     67.603600    +21.847175   1.0139120E+00
     2438552.21298  S     73.758454    +22.603650   1.0148190E+00
     2438558.21379  S     79.963283    +23.122647   1.0155490E+00
     2438562.21437  S     84.116275    +23.333414   1.0159180E+00
     2438564.21467  S     86.196158    +23.397858   1.0160720E+00
     2438566.56224  M    213.637858     -8.761225   0.0000000E+00
     2438567.21512  S     89.316454    +23.442256   1.0162710E+00
     2438568.62260  M    237.397312    -17.101100   0.0000000E+00
     2438569.65441  M    249.866196    -20.239906   0.0000000E+00
     2438572.21586  S     94.512279    +23.378650   1.0165260E+00
     2438573.21601  S     95.550025    +23.345150   1.0165660E+00
     2438573.79092  M    303.089717    -22.537958   0.0000000E+00
     2438574.21615  S     96.587621    +23.305350   1.0166030E+00
     2438574.82507  M    316.402646    -20.266600   0.0000000E+00
     2438575.85840  M    329.420146    -16.978147   0.0000000E+00
     2438576.89092  M    342.143337    -12.822978   0.0000000E+00
     2438577.21657  S     99.694696    +23.144253   1.0166920E+00
     2438586.21765  S    108.956846    +22.299747   1.0166970E+00
     2438588.21784  S    110.998479    +22.040764   1.0166320E+00
     2438592.21817  S    115.056900    +21.446739   1.0164320E+00
     2438593.21823  S    116.065779    +21.283036   1.0163700E+00
     2438594.21829  S    117.072875    +21.113019   1.0163020E+00
     2438596.56872  M    245.546721    -19.288428   0.0000000E+00
     2438597.60136  M    258.314358    -21.838392   0.0000000E+00
     2438603.80634  M    338.226196    -14.122128   0.0000000E+00
     2438606.21848  S    128.970792    +18.631139   1.0151980E+00
     2438613.21815  S    135.747592    +16.836117   1.0143060E+00
     2438614.21807  S    136.706475    +16.560647   1.0141590E+00
     2438622.21722  S    144.285796    +14.205386   1.0127870E+00
     2438623.21709  S    145.222342    +13.893258   1.0125960E+00
     2438624.21695  S    146.156925    +13.577514   1.0124000E+00
     2438625.54765  M    266.524679    -23.048272   0.0000000E+00
     2438626.58203  M    279.923379    -23.872856   0.0000000E+00
     2438627.21648  S    148.947208    +12.608681   1.0117960E+00
     2438627.61697  M    293.521108    -23.519958   0.0000000E+00
     2438628.21632  S    149.873117    +12.278997   1.0115900E+00
     2438629.68641  M    320.560313    -19.273611   0.0000000E+00
     2438630.72014  M    333.718687    -15.557514   0.0000000E+00
     2438632.21560  S    153.557471    +10.929286   1.0107420E+00
     2438633.81773  M     11.905329     -0.285458   0.0000000E+00
     2438635.21502  S    156.302650     +9.886408   1.0100850E+00
     2438640.21396  S    160.848921     +8.096819   1.0089460E+00
     2438642.21351  S    162.659133     +7.364706   1.0084670E+00
     2438643.21329  S    163.562579     +6.995467   1.0082220E+00
     2438644.21306  S    164.465496     +6.624547   1.0079740E+00
     2438646.21259  S    166.267963     +5.877867   1.0074050E+00
     2438654.52791  M    287.984783    -24.005028   0.0000000E+00
     2438655.21040  S    174.348267     +2.445214   1.0050330E+00
     2438655.56276  M    301.549325    -22.915583   0.0000000E+00
     2438656.21015  S    175.244750     +2.058517   1.0047540E+00
     2438656.59736  M    315.026971    -20.650311   0.0000000E+00
     2438660.73064  M      7.079608     -2.333994   0.0000000E+00
     2438663.83403  M     47.359892    +14.480406   0.0000000E+00
     2438665.20796  S    183.323254     -1.440053   1.0022400E+00
     2438677.20536  S    194.214525     -6.078139   9.9883300E-01
     2438678.20517  S    195.132254     -6.458708   9.9854100E-01
     2438681.20464  S    197.896004     -7.590458   9.9766500E-01
     2438681.43877  M    282.418342    -24.365617   0.0000000E+00
     2438682.20447  S    198.821883     -7.964378   9.9737300E-01
     2438682.47333  M    295.880213    -23.768969   0.0000000E+00
     2438683.20431  S    199.750012     -8.337011   9.9708300E-01
     2438683.50768  M    309.264596    -21.998375   0.0000000E+00
     2438687.64044  M      1.130467     -5.034161   0.0000000E+00
     2438689.70802  M     27.499150     +6.779253   0.0000000E+00
     2438690.20337  S    206.309646    -10.880022   9.9509200E-01
     2438691.20327  S    207.257317    -11.233536   9.9481900E-01
     2438691.78229  M     56.281579    +17.508678   0.0000000E+00
     2438692.82279  M     71.885808    +21.405331   0.0000000E+00
     2438693.20308  S    209.161671    -11.931572   9.9427900E-01
     2438693.86503  M     88.120979    +23.796011   0.0000000E+00
     2438695.20293  S    211.077812    -12.617978   9.9375000E-01
     2438695.94984  M    120.706467    +23.370014   0.0000000E+00
     2438696.98978  M    136.109962    +20.741797   0.0000000E+00
     2438699.20273  S    214.948896    -13.950508   9.9271600E-01
     2438700.20270  S    215.924788    -14.275172   9.9246100E-01
     2438702.20268  S    217.887104    -14.911981   9.9195600E-01
     2438705.20271  S    220.855842    -15.837500   9.9120600E-01
     2438707.20278  S    222.852225    -16.432517   9.9071200E-01
     2438709.20289  S    224.862517    -17.009022   9.9022600E-01
     2438710.20296  S    225.872992    -17.290447   9.8998600E-01
     2438710.41917  M    303.926325    -23.056356   0.0000000E+00
     2438711.45271  M    317.020217    -20.649917   0.0000000E+00
     2438712.20312  S    227.904262    -17.837286   9.8951500E-01
     2438713.51770  M    342.450296    -12.917567   0.0000000E+00
     2438714.54965  M    354.969392     -7.868236   0.0000000E+00
     2438715.58192  M      0.125000     -2.263697   0.0000000E+00
     2438717.20371  S    233.042646    -19.112542   9.8839700E-01
     2438717.65023  M     34.235613     +9.588783   0.0000000E+00
     2438721.20435  S    237.215829    -20.030806   9.8758700E-01
     2438721.81554  M     97.853363    +24.529719   0.0000000E+00
     2438722.85974  M    114.793429    +24.116458   0.0000000E+00
     2438723.20472  S    239.322646    -20.453261   9.8721200E-01
     2438723.90194  M    131.013433    +21.945603   0.0000000E+00
     2438724.20492  S    240.381129    -20.655444   9.8703100E-01
     2438742.49242  M     16.910042     -4.911497   0.0000000E+00
     2438744.21052  S    262.114704    -23.245997   9.8419600E-01
     2438744.55694  M     42.172154     +6.528228   0.0000000E+00
     2438745.21085  S    263.220787    -23.297758   9.8409700E-01
     2438745.59216  M     40.870058    +12.204119   0.0000000E+00
     2438746.63039  M     55.658725    +17.342114   0.0000000E+00
     2438749.21221  S    267.654450    -23.426244   9.8376400E-01
     2438752.88872  M    154.823025    +15.716839   0.0000000E+00
     2438772.50098  M     34.569437     +9.757631   0.0000000E+00
     2438773.53626  M     48.290146    +14.996767   0.0000000E+00
     2438775.22046  S    296.258333    -21.251342   9.8362400E-01
     2438775.61670  M     79.299612    +22.843119   0.0000000E+00
     2438780.22161  S    301.600762    -20.271372   9.8398500E-01
     2438781.86792  M    175.899871     +7.424675   0.0000000E+00
     2438782.22201  S    303.716458    -19.834733   9.8417400E-01
     2438782.90100  M    188.825596     +1.636844   0.0000000E+00
     2438783.22219  S    304.769738    -19.606864   9.8427700E-01
     2438788.22300  S    309.987633    -18.379444   9.8486500E-01
     2438789.22313  S    311.021583    -18.116475   9.8499400E-01
     2438796.22380  S    318.162971    -16.132889   9.8600000E-01
     2438798.22391  S    320.172908    -15.522453   9.8631500E-01
     2438805.65334  M    122.097417    +23.390428   0.0000000E+00
     2438807.22392  S    329.049800    -12.572500   9.8793200E-01
     2438807.73675  M    154.175375    +15.771739   0.0000000E+00
     2438808.22388  S    330.020221    -12.226172   9.8813600E-01
     2438809.22383  S    330.987929    -11.877225   9.8834500E-01
     2438810.22377  S    331.952550    -11.524911   9.8855800E-01
     2438811.87464  M    207.893529     -7.238089   0.0000000E+00
     2438812.22363  S    333.873500    -10.810706   9.8899900E-01
     2438814.97096  M    245.621871    -20.427708   0.0000000E+00
     2438815.22337  S    336.735025     -9.719625   9.8968800E-01
     2438819.22292  S    340.516592     -8.230114   9.9064600E-01
